target_image_id,target_filename,source_image_id,source_filename,sha256,reason
ISIC_0002469,ISIC_0002469.jpg,ISIC_0002469,ISIC_0002469.jpg,31abc82d11519cffe97335ce995367843711a8ee941ca7a3378bd61ca1dd373c,exact_byte_level_duplicate
ISIC_0000047,ISIC_0000047.jpg,ISIC_0000047,ISIC_0000047.jpg,31cc3b5fb77f6cf9df55af22c54c018375035a4c9d9100cadae8e85acd672e70,exact_byte_level_duplicate
ISIC_0000167,ISIC_0000167.jpg,ISIC_0000167,ISIC_0000167.jpg,322d7fa625f1ce0d997816371f60bcaf3001b41ce5f2fcbc2124b750a032c823,exact_byte_level_duplicate
ISIC_0008807,ISIC_0008807.jpg,ISIC_0008807,ISIC_0008807.jpg,32333f6b6b9ad34ff66d3c936f3f0b8c3af37d7562a5104a9bd3da8d0275a4c3,exact_byte_level_duplicate
ISIC_0000128,ISIC_0000128.jpg,ISIC_0000128,ISIC_0000128.jpg,32ce7fa3084b67ad1c334940fa29c00f413b2db787ec9d40e2327cf8fc55e288,exact_byte_level_duplicate
ISIC_0000152,ISIC_0000152.jpg,ISIC_0000152,ISIC_0000152.jpg,32da3e97b3b30d6edf9e40fed9e48076569154362865da5bda8a87c6d95de7bb,exact_byte_level_duplicate
ISIC_0010046,ISIC_0010046.jpg,ISIC_0010046,ISIC_0010046.jpg,330514361e4f43f9d2c23a716f1dbed0fef380006b2a90690119b5699c5cfe57,exact_byte_level_duplicate
ISIC_0010455,ISIC_0010455.jpg,ISIC_0010455,ISIC_0010455.jpg,333df650c4a46deae57b6fbf44b51a7a01425f2246631071b67e2677ee4f0785,exact_byte_level_duplicate
ISIC_0010060,ISIC_0010060.jpg,ISIC_0010060,ISIC_0010060.jpg,334c4498bac9e23ac48e8e1405149dbb59d5fb9ab094cb78dbbcd6343870762b,exact_byte_level_duplicate
ISIC_0010078,ISIC_0010078.jpg,ISIC_0010078,ISIC_0010078.jpg,3395503ff9744f1815929db7b2c3fff297780d7f90b5b59f8ecb6080dbdbbee3,exact_byte_level_duplicate
ISIC_0002353,ISIC_0002353.jpg,ISIC_0002353,ISIC_0002353.jpg,34058ccd1229772f9000fc391859230bd2288aa4833bd41de5cbc67945a10f6b,exact_byte_level_duplicate
ISIC_0011382,ISIC_0011382.jpg,ISIC_0011382,ISIC_0011382.jpg,340bafcd118caee2123278c195ad23b91a91ad3a03b8a8ef07f02bc59e8750a8,exact_byte_level_duplicate
ISIC_0002836,ISIC_0002836.jpg,ISIC_0002836,ISIC_0002836.jpg,348f1f0c2765edea72b37bd6d74e00294b498a79083dfa050c4f7d15490be3c7,exact_byte_level_duplicate
ISIC_0000224,ISIC_0000224.jpg,ISIC_0000224,ISIC_0000224.jpg,3599b5c9f7afda742c5f5f4e00f4e985395bd11c8f370dada89e2a080662fa32,exact_byte_level_duplicate
ISIC_0000475,ISIC_0000475.jpg,ISIC_0000475,ISIC_0000475.jpg,35f47463642cd29f7b8e3ee67659c94512e874f17df005edd37374e1e51a26ed,exact_byte_level_duplicate
ISIC_0005787,ISIC_0005787.jpg,ISIC_0005787,ISIC_0005787.jpg,3636647b45dcef5902067cd4be9c5db0d648bda5a4d376069402e4839504d889,exact_byte_level_duplicate
ISIC_0011161,ISIC_0011161.jpg,ISIC_0011161,ISIC_0011161.jpg,364ee2bc7f84bcdec3ec88cefda4fed5b871651d89118a69e64cf57c746c3d4a,exact_byte_level_duplicate
ISIC_0000063,ISIC_0000063.jpg,ISIC_0000063,ISIC_0000063.jpg,3662901ca84db18ef9bdee508e594caf0020a14d5f553a4667d639c840a1d1ba,exact_byte_level_duplicate
ISIC_0000427,ISIC_0000427.jpg,ISIC_0000427,ISIC_0000427.jpg,368fd8ef75fff5723547fb40433076de2dbe05d5d93aaf6ba8e73b29e438de0e,exact_byte_level_duplicate
ISIC_0003174,ISIC_0003174.jpg,ISIC_0003174,ISIC_0003174.jpg,36be4c5ad91257ab02995ed79697c07185237e72a5f2cf730683abdd02822f2e,exact_byte_level_duplicate
ISIC_0011079,ISIC_0011079.jpg,ISIC_0011079,ISIC_0011079.jpg,36fc7539ad6c037367f17abae6f98e6699dce80639139019b8401060fd75f7e7,exact_byte_level_duplicate
ISIC_0011347,ISIC_0011347.jpg,ISIC_0011347,ISIC_0011347.jpg,3731a8a3148d89e6effd493c2a35eec3398fb62b9700baa1483e18953532bff5,exact_byte_level_duplicate
ISIC_0000341,ISIC_0000341.jpg,ISIC_0000341,ISIC_0000341.jpg,3797566e56bede521a08ee335ba32a227092f5c77ea6642e937f6fe41c2432e2,exact_byte_level_duplicate
ISIC_0000295,ISIC_0000295.jpg,ISIC_0000295,ISIC_0000295.jpg,37dcd21622fc65c1a185483a34cacda0b1580faacc82532462968fafe6ce3633,exact_byte_level_duplicate
ISIC_0010362,ISIC_0010362.jpg,ISIC_0010362,ISIC_0010362.jpg,37f06dd2299e939cf5f3ac27e517bb5a1d3742cab3e8eee65bc7006ca89a1080,exact_byte_level_duplicate
ISIC_0010593,ISIC_0010593.jpg,ISIC_0010593,ISIC_0010593.jpg,381f13da5e0639f605084bf4dad2f7a834da1aef3d55a4ed6111d64317bcf951,exact_byte_level_duplicate
ISIC_0000240,ISIC_0000240.jpg,ISIC_0000240,ISIC_0000240.jpg,3853528060cb565cb4702c5a71396faa5bb02b49945a9a46f24286e75836b92a,exact_byte_level_duplicate
ISIC_0000322,ISIC_0000322.jpg,ISIC_0000322,ISIC_0000322.jpg,38ec10b2fefb87367db61ab315c40f35defd3a58ea1bdaaa26c509a85f72151e,exact_byte_level_duplicate
ISIC_0000041,ISIC_0000041.jpg,ISIC_0000041,ISIC_0000041.jpg,391094c1beb3d2f36be662d23c4b79b61e96b0f2f75ad13b67b19fd7f59dca6f,exact_byte_level_duplicate
ISIC_0000492,ISIC_0000492.jpg,ISIC_0000492,ISIC_0000492.jpg,394498f883449a11788990e486a61c3efc70b0aff06ebcba18567270b33f3e9e,exact_byte_level_duplicate
ISIC_0000410,ISIC_0000410.jpg,ISIC_0000410,ISIC_0000410.jpg,3990beadf83f8905a933663281486bf6d81997412d9d967646bade1fd9c6e6b1,exact_byte_level_duplicate
ISIC_0011303,ISIC_0011303.jpg,ISIC_0011303,ISIC_0011303.jpg,3a052f3e58e5220b9962420d981da3282a18ac03f681894d253435c61dfe577d,exact_byte_level_duplicate
ISIC_0010334,ISIC_0010334.jpg,ISIC_0010334,ISIC_0010334.jpg,3ac04fd1f26c20359b389a1e6fb9da6601c9c2fb4b145bfc259503d18355cb2e,exact_byte_level_duplicate
ISIC_0010256,ISIC_0010256.jpg,ISIC_0010256,ISIC_0010256.jpg,3b2abbbb801c88f9cc3758d81dbe552aabad3745657558e6ea57c223a1429fcb,exact_byte_level_duplicate
ISIC_0000395,ISIC_0000395.jpg,ISIC_0000395,ISIC_0000395.jpg,3b3d7d4e40dda4338ef992d3dda7ef0f2a14ce43ec73b931b38aa3789bab226f,exact_byte_level_duplicate
ISIC_0011330,ISIC_0011330.jpg,ISIC_0011330,ISIC_0011330.jpg,3c05db9cbe4a0d891b78310ce2de7e35b0ff389b2537ba342338699b431bd5ef,exact_byte_level_duplicate
ISIC_0001134,ISIC_0001134.jpg,ISIC_0001134,ISIC_0001134.jpg,3ca6b3f825cd05a6f7edfb797e9dcf90897c70b5f5ef3069330ba1c326d8ff98,exact_byte_level_duplicate
ISIC_0001126,ISIC_0001126.jpg,ISIC_0001126,ISIC_0001126.jpg,3cc0be52bf6301a43c3a8edf34c87fad95e5fb621aaea16dbf9b774ef1d218a7,exact_byte_level_duplicate
ISIC_0010372,ISIC_0010372.jpg,ISIC_0010372,ISIC_0010372.jpg,3da04f9f5514a5ebbbb6af413f010d6410366aff3d4283aa58f4e89a08a3c983,exact_byte_level_duplicate
ISIC_0010317,ISIC_0010317.jpg,ISIC_0010317,ISIC_0010317.jpg,4014020b1c7ee6c7b122362628ca7499170b669aa7e419052e994ff9017cff88,exact_byte_level_duplicate
ISIC_0000162,ISIC_0000162.jpg,ISIC_0000162,ISIC_0000162.jpg,405bcc60c78d896ee182f117b7ac7eadb1a4f0b950975976602cd45fcab7123d,exact_byte_level_duplicate
ISIC_0010019,ISIC_0010019.jpg,ISIC_0010019,ISIC_0010019.jpg,40d5af20dd0bfed9a8c36a943301dd3b620548fcc18ff2bbb7548c443ff061c3,exact_byte_level_duplicate
ISIC_0000277,ISIC_0000277.jpg,ISIC_0000277,ISIC_0000277.jpg,40fb8ebeb91c0159567c922049aa8c1269d40fbcc895ac0883c85b3aa7380c6c,exact_byte_level_duplicate
ISIC_0000500,ISIC_0000500.jpg,ISIC_0000500,ISIC_0000500.jpg,410b6762998031d1d022801166e15ff4db0cc572969676333d776f371babd532,exact_byte_level_duplicate
ISIC_0000155,ISIC_0000155.jpg,ISIC_0000155,ISIC_0000155.jpg,4168e8168886b8ea87696ea4d1636963e423463765c6c044e1fad03728d51fcd,exact_byte_level_duplicate
ISIC_0000344,ISIC_0000344.jpg,ISIC_0000344,ISIC_0000344.jpg,4199c4994b0eef3a5b7416035d6396404ebf6d212e2feb4a9fe8118eb3c84499,exact_byte_level_duplicate
ISIC_0000203,ISIC_0000203.jpg,ISIC_0000203,ISIC_0000203.jpg,4206d08cf20d7306f127df10c7bda00d859140fad3ab9e5a9ece4412e5e3a8e7,exact_byte_level_duplicate
ISIC_0000350,ISIC_0000350.jpg,ISIC_0000350,ISIC_0000350.jpg,420fdd59ddbdfdb5f67158b0aca360ad84c9199b6c6e1db6f89fbe610ce48412,exact_byte_level_duplicate
ISIC_0008294,ISIC_0008294.jpg,ISIC_0008294,ISIC_0008294.jpg,421168eb7a360f83117158d68804ec34d7d4d380fdfccf6a3f57eded8b58ea64,exact_byte_level_duplicate
ISIC_0009875,ISIC_0009875.jpg,ISIC_0009875,ISIC_0009875.jpg,424c7ab92cb522f064600b711f73563a74265c6a60a8b1eeaa3f6d889df5020b,exact_byte_level_duplicate
ISIC_0000503,ISIC_0000503.jpg,ISIC_0000503,ISIC_0000503.jpg,427d7ca02e39ef03f625840a2bbf9f7af1839de06f8f5c3df83dcbbf77938cb2,exact_byte_level_duplicate
ISIC_0010249,ISIC_0010249.jpg,ISIC_0010249,ISIC_0010249.jpg,4327ae13f5628a5f7ed89936a814c4794b4fbf0f0e1f898d9ccfce14f5aa4491,exact_byte_level_duplicate
ISIC_0000528,ISIC_0000528.jpg,ISIC_0000528,ISIC_0000528.jpg,43690d83ad382dbcad3045698f2a14f4de7c3784704c066932ce445becd895a8,exact_byte_level_duplicate
ISIC_0000269,ISIC_0000269.jpg,ISIC_0000269,ISIC_0000269.jpg,43a29c803861051e0064cf35afdb4a09a0a1b42f155850023c1330d71c57c441,exact_byte_level_duplicate
ISIC_0011203,ISIC_0011203.jpg,ISIC_0011203,ISIC_0011203.jpg,43a57c02aae272db2b62ef95b3d237afa07e93cc11329e90a51cceeca9855a00,exact_byte_level_duplicate
ISIC_0009940,ISIC_0009940.jpg,ISIC_0009940,ISIC_0009940.jpg,455dd763560af7b10f35286664c38e60c3ec08d87dcdba0da00b1e1ea677adee,exact_byte_level_duplicate
ISIC_0008879,ISIC_0008879.jpg,ISIC_0008879,ISIC_0008879.jpg,4576acbac8c1faebc61a190369f7644e46d359cc832ced815e49fed7c278f680,exact_byte_level_duplicate
ISIC_0010174,ISIC_0010174.jpg,ISIC_0010174,ISIC_0010174.jpg,4578f917c705cc0cbdabeed4eaa0f0a681f0f237d5c58c26f8855dea5d24028b,exact_byte_level_duplicate
ISIC_0010000,ISIC_0010000.jpg,ISIC_0010000,ISIC_0010000.jpg,45a12e39438b3b7ddf24462d43d1fdfdecae27cd0a3b1a4ed495f7551d366b8f,exact_byte_level_duplicate
ISIC_0000372,ISIC_0000372.jpg,ISIC_0000372,ISIC_0000372.jpg,45ce502ce54ac6a4757befe47a3526eecdfc72c5f9bc4be03a35f0b45652856e,exact_byte_level_duplicate
ISIC_0010472,ISIC_0010472.jpg,ISIC_0010472,ISIC_0010472.jpg,46f8f41243fdc4ebcc502653d2e11660711156c098c1d67bd86aeb8d8339d981,exact_byte_level_duplicate
ISIC_0000217,ISIC_0000217.jpg,ISIC_0000217,ISIC_0000217.jpg,474520bb2fbb22c4ecd17ef98758f8b590230eaced5f9c0e89e07658aeb46915,exact_byte_level_duplicate
ISIC_0010465,ISIC_0010465.jpg,ISIC_0010465,ISIC_0010465.jpg,47b20a2bbbd29cad0c68085d27caec890db4928aee0cfa1c388ee2941c2c1894,exact_byte_level_duplicate
ISIC_0011322,ISIC_0011322.jpg,ISIC_0011322,ISIC_0011322.jpg,47d6352443c8c4c7d627e8bff5bf9bf62ca79e3ab3c4410b458f98db907d8f17,exact_byte_level_duplicate
ISIC_0010182,ISIC_0010182.jpg,ISIC_0010182,ISIC_0010182.jpg,483bd35ac20bc28e50efe0322ee4c49576be5c4b4a8befe986063e96bbd52f53,exact_byte_level_duplicate
ISIC_0010860,ISIC_0010860.jpg,ISIC_0010860,ISIC_0010860.jpg,48744c214d988ba8b2eff438dfadac67d828a288fca4b1103df10f280139eaaa,exact_byte_level_duplicate
ISIC_0002476,ISIC_0002476.jpg,ISIC_0002476,ISIC_0002476.jpg,48834ad28a4e51697b7b0fec7978ca5666b54ae51e1dd7148fe244ed3d2ed640,exact_byte_level_duplicate
ISIC_0010493,ISIC_0010493.jpg,ISIC_0010493,ISIC_0010493.jpg,4885de84a9d8f7dada7df2f025997ae1294075ec1debd49c5c942f1b38978d6d,exact_byte_level_duplicate
ISIC_0010247,ISIC_0010247.jpg,ISIC_0010247,ISIC_0010247.jpg,49a931c29fa0fed6209995ee05a0d0c402792aa086e410ffc70315d50f0cd145,exact_byte_level_duplicate
ISIC_0011218,ISIC_0011218.jpg,ISIC_0011218,ISIC_0011218.jpg,4a74761eb8c8c91093bccb1cde56d41f1969bedfd10ec886af02ca89eedcca64,exact_byte_level_duplicate
ISIC_0011324,ISIC_0011324.jpg,ISIC_0011324,ISIC_0011324.jpg,4ab9e534ed5f94ed7ee4160d58eb95c5861493f949fc4bd727cedc44e41b6895,exact_byte_level_duplicate
ISIC_0000262,ISIC_0000262.jpg,ISIC_0000262,ISIC_0000262.jpg,4b223e6976bccdb01bad851c401feea1a36e7dca6eac3e03e334c24e223e6459,exact_byte_level_duplicate
ISIC_0000143,ISIC_0000143.jpg,ISIC_0000143,ISIC_0000143.jpg,4b46ac290a11854c2299e5fb0d8105364eaf277b1405a76776aef30c0d4d19d1,exact_byte_level_duplicate
ISIC_0002976,ISIC_0002976.jpg,ISIC_0002976,ISIC_0002976.jpg,4c98fe99844f0a64d809724e2fec367b61fff7157c664558adff00fd874c38e3,exact_byte_level_duplicate
ISIC_0000147,ISIC_0000147.jpg,ISIC_0000147,ISIC_0000147.jpg,4cdd6c15a033760ae4110d3cc9e51479395dde0609a42790237f328aef749a57,exact_byte_level_duplicate
ISIC_0011131,ISIC_0011131.jpg,ISIC_0011131,ISIC_0011131.jpg,4d72f9d462ee003180ef8c48c767c88d05c05d7fab848deccdab9348214ac0ca,exact_byte_level_duplicate
ISIC_0011229,ISIC_0011229.jpg,ISIC_0011229,ISIC_0011229.jpg,4d7cf73ce99b26a517872ccd829b2d778637e17e4e8941d88f6394af362a7491,exact_byte_level_duplicate
ISIC_0010318,ISIC_0010318.jpg,ISIC_0010318,ISIC_0010318.jpg,4df41d3ab615ad81626d0e34deb92c6817d79d1c5e3cc201e4395d8698ea40da,exact_byte_level_duplicate
ISIC_0000260,ISIC_0000260.jpg,ISIC_0000260,ISIC_0000260.jpg,4e29d4cdbc5d9886b45f5dbdfc40ae730f500a7bf50d70ed3c5f61c8d8cff340,exact_byte_level_duplicate
ISIC_0005548,ISIC_0005548.jpg,ISIC_0005548,ISIC_0005548.jpg,4e3f723842353ea6b025e4fd3ab6b79c46690c96ed8ae2290fb5ea6d37c89885,exact_byte_level_duplicate
ISIC_0000488,ISIC_0000488.jpg,ISIC_0000488,ISIC_0000488.jpg,4e7ffd843146df7c269229e9c11eb69bf643b5479a5e1a7c32d72b795a446c1f,exact_byte_level_duplicate
ISIC_0000032,ISIC_0000032.jpg,ISIC_0000032,ISIC_0000032.jpg,4eb49c205de9801ea39adedc0d84ee62e3ad44cd113faf9ee29c2b3a33ce51a2,exact_byte_level_duplicate
ISIC_0000017,ISIC_0000017.jpg,ISIC_0000017,ISIC_0000017.jpg,4ee5446da3b757c809fddc15647f80d28f1a716879811e22bcaf8b2c42d42338,exact_byte_level_duplicate
ISIC_0011352,ISIC_0011352.jpg,ISIC_0011352,ISIC_0011352.jpg,4f4e1816408734fc9f0c4533a44ed5ae2cfcba1b4a46cbb08ad58b9c3775065c,exact_byte_level_duplicate
ISIC_0000264,ISIC_0000264.jpg,ISIC_0000264,ISIC_0000264.jpg,4f51a4c75c344341ca2e4a817c652996593b420dceeb3071f9546d3f95b7f05b,exact_byte_level_duplicate
ISIC_0010102,ISIC_0010102.jpg,ISIC_0010102,ISIC_0010102.jpg,4f550c483db0819448cad46c32194ed4fea3bf897c7ae783fa1fb8af3ad7f237,exact_byte_level_duplicate
ISIC_0010333,ISIC_0010333.jpg,ISIC_0010333,ISIC_0010333.jpg,4f687887f75b7daa83b291ebd09d4fccea9d159085cf1d91b9cd76887894f7ce,exact_byte_level_duplicate
ISIC_0000999,ISIC_0000999.jpg,ISIC_0000999,ISIC_0000999.jpg,4f6934ad1757f642ab6e84b9239891d7b3f46dd51fe07e671af3d14eb8098323,exact_byte_level_duplicate
ISIC_0007557,ISIC_0007557.jpg,ISIC_0007557,ISIC_0007557.jpg,50ba39d21ea8c362a8570ace87a4dcd72fea8d94806a225ab93556271d228b24,exact_byte_level_duplicate
ISIC_0004715,ISIC_0004715.jpg,ISIC_0004715,ISIC_0004715.jpg,50e459c3a0dadb2cdd9924e9d58e63a188251b875e2dc49700d83ad6df4692cc,exact_byte_level_duplicate
ISIC_0011163,ISIC_0011163.jpg,ISIC_0011163,ISIC_0011163.jpg,51308dc2f0e2e76f3cfae103322ab7dfb3993e3d95f6240dfe05e81cd90190c3,exact_byte_level_duplicate
ISIC_0000409,ISIC_0000409.jpg,ISIC_0000409,ISIC_0000409.jpg,5156312fcd603bf2564197d3a3a0835691d3bfc3f1c9891647456bab17df3c82,exact_byte_level_duplicate
ISIC_0010473,ISIC_0010473.jpg,ISIC_0010473,ISIC_0010473.jpg,523f262f06c0f6777bc6d28f71309c495fb6a1ed1330f82501e60f4cb7f2ef5c,exact_byte_level_duplicate
ISIC_0009252,ISIC_0009252.jpg,ISIC_0009252,ISIC_0009252.jpg,525a87d025f565cf39e8b3918e06bcfa976a1e613ffd588ce5356f41a4424ee5,exact_byte_level_duplicate
ISIC_0010458,ISIC_0010458.jpg,ISIC_0010458,ISIC_0010458.jpg,526f19f58fc35020a680f0ffcfe87f39450fc1c4dbde536d033990965ec67133,exact_byte_level_duplicate
ISIC_0010364,ISIC_0010364.jpg,ISIC_0010364,ISIC_0010364.jpg,52aea44b51ebf3fdfa82a0e2e16357af291d2155344731d6dc1b5831df45feb6,exact_byte_level_duplicate
ISIC_0000189,ISIC_0000189.jpg,ISIC_0000189,ISIC_0000189.jpg,52c30197ef8e0959c5237eed8519792a3207b2fe11d5defbc6653d39f01c974e,exact_byte_level_duplicate
ISIC_0009953,ISIC_0009953.jpg,ISIC_0009953,ISIC_0009953.jpg,52dc95b8d1eb25e669bd3d33cf97a21c54842276a8a35f9806a2b6a2352e03d8,exact_byte_level_duplicate
ISIC_0000491,ISIC_0000491.jpg,ISIC_0000491,ISIC_0000491.jpg,52ff27afa898b6e9842d93353a74a712e412823e53cf4b68bc012c06d0e17326,exact_byte_level_duplicate
ISIC_0006612,ISIC_0006612.jpg,ISIC_0006612,ISIC_0006612.jpg,5388464f5bedfb8a3a469806b83ab1efff10ca155acdbc4992bdb14c0a0d5cfc,exact_byte_level_duplicate
ISIC_0006326,ISIC_0006326.jpg,ISIC_0006326,ISIC_0006326.jpg,53bba2c171235b3c2cada90e76991afa020b766c0b1cacb2f1e8ec2f8f2bb17c,exact_byte_level_duplicate
ISIC_0010371,ISIC_0010371.jpg,ISIC_0010371,ISIC_0010371.jpg,53e6e38c94a4eae8856eca2c1fee5262b38452f40e5ba11e2d1294418e3ad81b,exact_byte_level_duplicate
ISIC_0010568,ISIC_0010568.jpg,ISIC_0010568,ISIC_0010568.jpg,541b725606bc9e946ff64e9a969a74995359d4b15fa73f5e92d9040c148522c8,exact_byte_level_duplicate
ISIC_0000124,ISIC_0000124.jpg,ISIC_0000124,ISIC_0000124.jpg,5421723a6ec554e8134bfd2dd824fe3e5a64c7ca82302890484b10732e91cd31,exact_byte_level_duplicate
ISIC_0000382,ISIC_0000382.jpg,ISIC_0000382,ISIC_0000382.jpg,547e17899ea4eee1292eacb4d3776df8d33c9963a376e4c4cafc281da2e970c2,exact_byte_level_duplicate
ISIC_0000303,ISIC_0000303.jpg,ISIC_0000303,ISIC_0000303.jpg,54b6516d7604a1d29e8807b33bcfa72cb4fd96bca8d57bbafb4aec5cc201dff0,exact_byte_level_duplicate
ISIC_0011343,ISIC_0011343.jpg,ISIC_0011343,ISIC_0011343.jpg,54b675e768969dea2e388b5ab10d0a8f1bfeb91422f65c9024f0e5276d0a8790,exact_byte_level_duplicate
ISIC_0010067,ISIC_0010067.jpg,ISIC_0010067,ISIC_0010067.jpg,54ea32b145774a962bf14da6072b1d5f28dd786374ef02de6e9b6e925a827ee0,exact_byte_level_duplicate
ISIC_0010581,ISIC_0010581.jpg,ISIC_0010581,ISIC_0010581.jpg,54f6ce8c75bffeb073f512f8f583936bdb1947b2a37003ca68d8719c894db681,exact_byte_level_duplicate
ISIC_0000118,ISIC_0000118.jpg,ISIC_0000118,ISIC_0000118.jpg,55b23a3e353af8029ef7899204f4d6f78930dc954a92f099b3f5196150038db8,exact_byte_level_duplicate
ISIC_0009947,ISIC_0009947.jpg,ISIC_0009947,ISIC_0009947.jpg,55bc9421ea78fd97862b132195eb20dbb30cac3f1733f1b9770c1dc8bfa99db3,exact_byte_level_duplicate
ISIC_0000010,ISIC_0000010.jpg,ISIC_0000010,ISIC_0000010.jpg,55dbef9891a8766e52b448397d3578a20cdc012f231bbdb2b46cac317ff74eaa,exact_byte_level_duplicate
ISIC_0000259,ISIC_0000259.jpg,ISIC_0000259,ISIC_0000259.jpg,56447a0e0e9539a0c378d209d6ff7c702cb2fd9940066f48c23b785eb250f07f,exact_byte_level_duplicate
ISIC_0000316,ISIC_0000316.jpg,ISIC_0000316,ISIC_0000316.jpg,566cd7f23f4e9268e3bde7ff8a685ceb2fb7f4dee5080896473f331abdef8fcd,exact_byte_level_duplicate
ISIC_0000486,ISIC_0000486.jpg,ISIC_0000486,ISIC_0000486.jpg,573d603b02f01588f231f96a0f0e1ce835859f131bad96f3673adbccf0b02c3d,exact_byte_level_duplicate
ISIC_0009188,ISIC_0009188.jpg,ISIC_0009188,ISIC_0009188.jpg,5774861f3d4f94c6f5ca7a057d41dd7450be79d529ec049e391f48219b68e2a9,exact_byte_level_duplicate
ISIC_0011085,ISIC_0011085.jpg,ISIC_0011085,ISIC_0011085.jpg,587235ac443e28021008e6b9a79803174e7018b94e363b6554f9fc30f0eacd44,exact_byte_level_duplicate
ISIC_0000214,ISIC_0000214.jpg,ISIC_0000214,ISIC_0000214.jpg,58a949df7e326f7b4814889338477e1841e731cda4e9369097fd783930cec954,exact_byte_level_duplicate
ISIC_0000265,ISIC_0000265.jpg,ISIC_0000265,ISIC_0000265.jpg,58af609b8de7d6158cdf1b84e56cbcf06d9372894e0ad7ec0505fe6afc8bc976,exact_byte_level_duplicate
ISIC_0002093,ISIC_0002093.jpg,ISIC_0002093,ISIC_0002093.jpg,58c2282790bbecd0f532ece9871a44293fc5bf9300e9523c7eeb6192aced8cad,exact_byte_level_duplicate
ISIC_0010443,ISIC_0010443.jpg,ISIC_0010443,ISIC_0010443.jpg,5969dcc4e50035f0747786d00784a883b5a2013e1309165fe0887e694aabc03f,exact_byte_level_duplicate
ISIC_0010051,ISIC_0010051.jpg,ISIC_0010051,ISIC_0010051.jpg,596b30b7de978ed3483cba7b396dafc704737b7326bfaeef0590b16cf4520320,exact_byte_level_duplicate
ISIC_0010043,ISIC_0010043.jpg,ISIC_0010043,ISIC_0010043.jpg,59c7c0a7533afeeb2fe26060fc48c0415d16925ccc7b8780b7e1e85ae50962d5,exact_byte_level_duplicate
ISIC_0000096,ISIC_0000096.jpg,ISIC_0000096,ISIC_0000096.jpg,5aaee1a3bef198ee33bf1c2ec1d5b8241b73068ab1cec2c4c5326887ec1bc8b3,exact_byte_level_duplicate
ISIC_0010351,ISIC_0010351.jpg,ISIC_0010351,ISIC_0010351.jpg,5acd32ccaa084186fa74f43269568401483cdfe5a269a1d900bd385389c16916,exact_byte_level_duplicate
ISIC_0010042,ISIC_0010042.jpg,ISIC_0010042,ISIC_0010042.jpg,5bce68c745a4e32b6cc1d226458b97dcabf0b2b2998b413401482a95f0ec3992,exact_byte_level_duplicate
ISIC_0011169,ISIC_0011169.jpg,ISIC_0011169,ISIC_0011169.jpg,5c08cf4aca27a12158b9c912c0c345f75167e6b5374394f477e9f00d0dadb0f2,exact_byte_level_duplicate
ISIC_0008280,ISIC_0008280.jpg,ISIC_0008280,ISIC_0008280.jpg,5c0d2ddc1c3c9eb0fb1786a344f1fa4892788d16b2a307d5debe85ba60224e00,exact_byte_level_duplicate
ISIC_0009860,ISIC_0009860.jpg,ISIC_0009860,ISIC_0009860.jpg,5c55a4435e9fef140c2dc697b90fa290502279e6e5e4d7aaa9646b4054487b78,exact_byte_level_duplicate
ISIC_0000425,ISIC_0000425.jpg,ISIC_0000425,ISIC_0000425.jpg,5cab16f120980d79521f65124672b7a8be99c14c298ab8e57d1c64499bc7dca2,exact_byte_level_duplicate
ISIC_0009962,ISIC_0009962.jpg,ISIC_0009962,ISIC_0009962.jpg,5cc840473aeac993d2d9145b44a478d76378fd1f9af452b3870c2c32bb2ad700,exact_byte_level_duplicate
ISIC_0000229,ISIC_0000229.jpg,ISIC_0000229,ISIC_0000229.jpg,5d0bb96d1210e4e15cdd1e334eb2ccbde3137a4c5e40f37dc7f13901243ca7ca,exact_byte_level_duplicate
ISIC_0002488,ISIC_0002488.jpg,ISIC_0002488,ISIC_0002488.jpg,5d4d1ed69b4adf0484976d653e40a4c1ffae0c7d5750fbf92282998caeab19d7,exact_byte_level_duplicate
ISIC_0009933,ISIC_0009933.jpg,ISIC_0009933,ISIC_0009933.jpg,5dea9fdb60b8b8d6f39d4ead79beba141e628f19af0f77e785d1c0f506b5bfb1,exact_byte_level_duplicate
ISIC_0006776,ISIC_0006776.jpg,ISIC_0006776,ISIC_0006776.jpg,5e481de1a5d3e6fc159f2f5c0b4b2196bed337f583e4f745dbe1aabb3b422998,exact_byte_level_duplicate
ISIC_0000067,ISIC_0000067.jpg,ISIC_0000067,ISIC_0000067.jpg,5e72117190f2f03ccc366630d9ba72fd159f5077496d972179561b27f1ce5baf,exact_byte_level_duplicate
ISIC_0000535,ISIC_0000535.jpg,ISIC_0000535,ISIC_0000535.jpg,5ee4f2e24aa62818f9d0493c11cddef2bcb08c558e49d4ad5da525e6b875a40b,exact_byte_level_duplicate
ISIC_0000323,ISIC_0000323.jpg,ISIC_0000323,ISIC_0000323.jpg,5ee7cd17f80bd70fa1567066a33cfb13cce0c0b20df1e9444e8188af72e962b8,exact_byte_level_duplicate
ISIC_0000030,ISIC_0000030.jpg,ISIC_0000030,ISIC_0000030.jpg,5f14f28fb3b237ddb7b41ba76d647c56e44c336f3357a352b75e8eed66656d06,exact_byte_level_duplicate
ISIC_0010262,ISIC_0010262.jpg,ISIC_0010262,ISIC_0010262.jpg,5f354986e82270537f7b24e934f843767bc8e6ae42cf6e938b945db760a48c27,exact_byte_level_duplicate
